iteration,steps,episode,policy,value,reward
31149,622980,406,15.13,0.004029461860656738,0.003995227813720703,4.716096073389054e-05
31150,623000,406,15.13,0.0040212802886962894,0.003999385833740234,4.7615159302949904e-05
31151,623020,406,15.13,0.003898374080657959,0.004007794380187988,3.656761348247528e-05
31152,623040,406,15.13,0.003751444101333618,0.004021609306335449,4.3581802397966384e-05
31153,623060,406,15.13,0.003981877326965332,0.00401786184310913,5.6790936738252636e-05
31154,623080,406,15.13,0.0039784862995147705,0.003959760189056396,4.0212534368038175e-05
31155,623100,406,15.13,0.00398192024230957,0.003991393327713012,4.689979925751686e-05
31156,623120,406,15.13,0.0038665976524353027,0.0040081672668457035,5.65251000225544e-05
31157,623140,406,15.13,0.0038341856002807617,0.004004753112792968,4.8751581460237504e-05
31158,623160,406,15.13,0.003944817304611206,0.003976347208023071,4.805546253919602e-05
31159,623180,406,15.13,0.0038792734146118166,0.003992599010467529,3.595679253339767e-05
31160,623200,406,15.13,0.0038696107864379884,0.0039902513027191165,3.5410303622484205e-05
31161,623220,406,15.13,0.004166310787200928,0.0039676172733306885,4.12738174200058e-05
31162,623240,406,15.13,0.003941406965255737,0.003994389057159424,5.546727776527405e-05
31163,623260,406,15.13,0.004052081108093262,0.003968836307525635,5.418913811445236e-05
31164,623280,406,15.13,0.0038250355720520018,0.00402616548538208,5.103328824043274e-05
31165,623300,406,15.13,0.004037599563598632,0.003996103763580322,5.707903206348419e-05
31166,623320,406,15.13,0.003974969148635864,0.003990655899047852,3.836394846439362e-05
31167,623340,406,15.13,0.0036714766025543214,0.003989830017089844,4.676288366317749e-05
31168,623360,406,15.13,0.0038269906044006347,0.0040327167510986325,4.580575600266456e-05
31169,623380,406,15.13,0.004071895599365234,0.003962090492248535,4.4871203601360324e-05
31170,623400,406,15.13,0.0038785562515258787,0.003944014549255371,5.6459810584783556e-05
31171,623420,406,15.13,0.0039015796184539795,0.003970803737640381,4.5087020844221115e-05
31172,623440,406,15.13,0.0038111467361450196,0.003999781847000122,4.449936002492905e-05
31173,623460,406,15.13,0.003856090545654297,0.003991454601287842,4.5324817299842836e-05
31174,623480,406,15.13,0.003869215726852417,0.0040359787940979,4.068403691053391e-05
31175,623500,406,15.13,0.003790540933609009,0.003984601974487305,4.50374037027359e-05
31176,623520,406,15.13,0.003783956289291382,0.0040271906852722165,4.437415301799774e-05
31177,623540,406,15.13,0.0038894429206848143,0.003957768440246582,4.015650972723961e-05
31178,623560,406,15.13,0.003945051670074463,0.003986086845397949,4.953780397772789e-05
31179,623580,406,15.13,0.0037044034004211426,0.0039704575538635255,4.032941535115242e-05
31180,623600,406,15.13,0.003692300796508789,0.003966678857803344,4.480676725506783e-05
31181,623620,406,15.13,0.0038394169807434084,0.0040053997039794925,4.0681645274162295e-05
31182,623640,406,15.13,0.0037249915599822997,0.00398353910446167,4.241623729467392e-05
31183,623660,406,15.13,0.003960272073745727,0.003937668800354004,5.327370762825012e-05
31184,623680,406,15.13,0.0037781629562377928,0.003995714187622071,4.433559998869896e-05
31185,623700,406,15.13,0.0036734554767608642,0.003990406990051269,3.938819095492363e-05
31186,623720,406,15.13,0.003820624351501465,0.003966940402984619,4.6572905033826826e-05
31187,623740,406,15.13,0.0036820998191833495,0.004000405788421631,5.685088038444519e-05
31188,623760,406,15.13,0.0037780032157897947,0.0039995360374450685,4.242292046546936e-05
31189,623780,406,15.13,0.003826784133911133,0.003999491691589355,4.982578009366989e-05
31190,623800,406,15.13,0.0037556233406066896,0.003980460166931152,4.7039102762937545e-05
31191,623820,406,15.13,0.003901120185852051,0.003970439434051514,4.630664736032486e-05
31192,623840,406,15.13,0.0038003966808319092,0.003979049921035767,3.946321457624435e-05
31193,623860,406,15.13,0.003742377519607544,0.003955554962158203,4.5534342527389524e-05
31194,623880,406,15.13,0.003707949161529541,0.004018386363983154,5.4512824863195417e-05
31195,623900,406,15.13,0.003678088665008545,0.003960395574569702,3.51116880774498e-05
31196,623920,406,15.13,0.003746678352355957,0.004015505313873291,4.722974449396134e-05
31197,623940,406,15.13,0.0037855353355407714,0.0039725093841552735,4.5031584799289705e-05
31198,623960,406,15.13,0.0037575881481170656,0.003947890281677246,5.6575402617454526e-05
31199,623980,406,15.13,0.0037908594608306884,0.0039635725021362304,5.3937025368213656e-05
31200,624000,406,15.13,0.0035652546882629396,0.004035295963287354,4.666544869542122e-05
31201,624020,406,15.13,0.003694010019302368,0.004028322696685791,4.096052423119545e-05
31202,624040,406,15.13,0.003779011011123657,0.00395496940612793,5.7093076407909395e-05
31203,624060,406,15.13,0.0038639702796936033,0.003946356773376465,5.3448207676410676e-05
31204,624080,406,15.13,0.0036985318660736084,0.003989999532699585,5.130526050925255e-05
31205,624100,406,15.13,0.003848374366760254,0.0039603815078735356,4.342126846313477e-05
31206,624120,406,15.13,0.0036041178703308105,0.003989931583404541,4.774633049964905e-05
31207,624140,406,15.13,0.00379779052734375,0.003970745086669922,5.03021664917469e-05
31208,624160,406,15.13,0.003675015926361084,0.003969241619110107,3.913887590169907e-05
31209,624180,406,15.13,0.00369281005859375,0.004002808570861816,5.309712141752243e-05
31210,624200,406,15.13,0.003716421604156494,0.003978205680847168,4.631021246314049e-05
31211,624220,406,15.13,0.0035659856796264647,0.004003827571868897,5.323104560375214e-05
31212,624240,406,15.13,0.003757220983505249,0.003963188648223877,4.603056609630585e-05
31213,624260,406,15.13,0.0036149256229400634,0.003992801427841187,4.779485985636711e-05
31214,624280,406,15.13,0.0038626437187194826,0.003944273948669434,5.0836220383644106e-05
31215,624300,406,15.13,0.003510565996170044,0.004008138656616211,4.469393938779831e-05
31216,624320,406,15.13,0.003523836612701416,0.003968339443206787,4.7105394303798675e-05
31217,624340,406,15.13,0.0037378060817718508,0.0039521012306213375,4.16058711707592e-05
31218,624360,406,15.13,0.003569800615310669,0.003952379465103149,4.6598479151725766e-05
31219,624380,406,15.13,0.0035323889255523683,0.004020084381103515,5.014367401599884e-05
31220,624400,406,15.13,0.003709388256072998,0.003950010299682618,4.443622753024101e-05
31221,624420,406,15.13,0.0036300852298736573,0.003958951950073242,4.957481473684311e-05
31222,624440,406,15.13,0.003614814281463623,0.0039669289588928226,4.768478870391846e-05
31223,624460,406,15.13,0.0037252092361450195,0.003954264640808105,3.815971687436104e-05
31224,624480,406,15.13,0.0036404666900634766,0.004039697647094727,5.083665251731873e-05
31225,624500,406,15.13,0.0035387768745422364,0.003977087736129761,3.3093784004449845e-05
31226,624520,406,15.13,0.0035218775272369387,0.004009864807128906,4.534810036420822e-05
31227,624540,406,15.13,0.003573833703994751,0.0039832394123077396,3.927626088261604e-05
31228,624560,406,15.13,0.0035838756561279296,0.00397433853149414,4.546645283699036e-05
31229,624580,406,15.13,0.0036420202255249023,0.003980962276458741,4.594849795103073e-05
31230,624600,406,15.13,0.0036248290538787842,0.004028553962707519,4.896438121795654e-05
31231,624620,406,15.13,0.0036760668754577635,0.003994533777236939,5.020076408982277e-05
31232,624640,406,15.13,0.0035823960304260253,0.004008383274078369,4.9952864646911624e-05
31233,624660,406,15.13,0.0036372694969177247,0.003976110935211182,5.015535652637482e-05
31234,624680,406,15.13,0.003614081382751465,0.00397254753112793,5.357722193002701e-05
31235,624700,406,15.13,0.003533541440963745,0.004017431259155274,4.52013649046421e-05
31236,624720,406,15.13,0.003588902235031128,0.00398205041885376,3.4113824367523196e-05
31237,624740,406,15.13,0.0036690998077392577,0.003989619016647339,4.9229327589273456e-05
31238,624760,406,15.13,0.003660337209701538,0.004007246971130371,5.012327432632446e-05
31239,624780,406,15.13,0.003683870077133179,0.004002259254455566,4.210633784532547e-05
31240,624800,406,15.13,0.003747438907623291,0.003987512111663818,4.605570435523987e-05
31241,624820,406,15.13,0.0034343371391296388,0.0039880056381225585,4.290053620934486e-05
31242,624840,406,15.13,0.0036763758659362792,0.004004671096801758,4.087119549512863e-05
31243,624860,406,15.13,0.0036693730354309083,0.004006406307220459,4.834069684147835e-05
31244,624880,406,15.13,0.00345421576499939,0.003975273132324219,4.302205890417099e-05
31245,624900,406,15.13,0.0036329476833343506,0.004003249168395996,4.556059092283249e-05
31246,624920,406,15.13,0.00357266092300415,0.003982131004333496,5.405845493078232e-05
31247,624940,406,15.13,0.0036808328628540037,0.003989592313766479,5.553063750267029e-05
31248,624960,406,15.13,0.003464839458465576,0.003943827629089356,4.1868694126605986e-05
31249,624980,406,15.13,0.0035101096630096437,0.00398927640914917,5.661287158727646e-05
31250,625000,406,15.13,0.003520885944366455,0.0040026865005493165,4.146962240338325e-05
31251,625020,406,15.13,0.0035198040008544923,0.003979484081268311,4.47620078921318e-05
31252,625040,406,15.13,0.003588684558868408,0.004023293495178223,4.41921092569828e-05
31253,625060,406,15.13,0.0038236329555511473,0.003979677677154541,5.2731920033693314e-05
31254,625080,406,15.13,0.0036557559967041017,0.0040155467987060545,4.3022945523262024e-05
31255,625100,406,15.13,0.003563555955886841,0.00398827862739563,4.7268014401197434e-05
31256,625120,406,15.13,0.0036134910583496094,0.003957339286804199,5.0597161054611206e-05
31257,625140,406,15.13,0.0036996030807495118,0.004012042045593261,5.1651895046234134e-05
31258,625160,406,15.13,0.0036425831317901613,0.004022250175476074,4.991788789629936e-05
31259,625180,406,15.13,0.003699991464614868,0.003966654539108276,4.323112964630127e-05
31260,625200,406,15.13,0.003562577962875366,0.0039906735420227055,4.6805910766124725e-05
31261,625220,406,15.13,0.0036211650371551513,0.0039957213401794435,4.010852798819542e-05
31262,625240,406,15.13,0.003522766351699829,0.004000260829925537,3.878861665725708e-05
31263,625260,406,15.13,0.003413893938064575,0.003973550796508789,4.751038923859596e-05
31264,625280,406,15.13,0.003594986915588379,0.00402824592590332,3.6050841212272646e-05
31265,625300,406,15.13,0.003583564758300781,0.004026100158691406,4.6739526093006135e-05
31266,625320,406,15.13,0.0033765549659729006,0.004034298896789551,3.792283684015274e-05
31267,625340,406,15.13,0.0035998659133911134,0.003993732929229736,5.113422870635986e-05
31268,625360,406,15.13,0.003367640972137451,0.003971712350845337,3.683406487107277e-05
31269,625380,406,15.13,0.003527117967605591,0.003992115259170532,3.3386923372745515e-05
31270,625400,406,15.13,0.0034934136867523194,0.004006000518798828,5.5273693054914474e-05
31271,625420,406,15.13,0.003457836389541626,0.003947450399398804,4.582242667675018e-05
31272,625440,406,15.13,0.0034477725028991698,0.003949012279510498,4.870378226041794e-05
31273,625460,406,15.13,0.003515993595123291,0.003949160099029541,5.4459549486637115e-05
31274,625480,406,15.13,0.00330126953125,0.003984475612640381,3.9295107126235965e-05
31275,625500,406,15.13,0.0033685615062713625,0.003996779918670654,5.519609153270721e-05
31276,625520,406,15.13,0.0035155959129333494,0.0039941246509552,5.565974116325379e-05
31277,625540,406,15.13,0.0033629782199859617,0.00399630069732666,3.5134878009557724e-05
31278,625560,406,15.13,0.0033768606185913086,0.004038771629333496,5.520289391279221e-05
31279,625580,406,15.13,0.0035346839427948,0.0039829380512237545,5.213141441345215e-05
31280,625600,406,15.13,0.0036006977558135987,0.003978147029876709,5.101002380251884e-05
31281,625620,406,15.13,0.003418243408203125,0.0039716122150421146,5.073664709925651e-05
31282,625640,406,15.13,0.0035896763801574706,0.003986346244812012,4.1195519268512725e-05
31283,625660,406,15.13,0.0034881622791290284,0.003948411226272583,4.267054796218872e-05
31284,625680,406,15.13,0.003434061527252197,0.0040044312477111816,5.2175570279359815e-05
31285,625700,406,15.13,0.003532701015472412,0.003954600811004638,4.296202212572098e-05
31286,625720,406,15.13,0.0035103979110717772,0.003971219778060913,4.394038766622543e-05
31287,625740,406,15.13,0.0032503738403320314,0.004017027854919433,4.529206082224846e-05
31288,625760,406,15.13,0.0034776389598846435,0.004008615970611572,4.499361664056778e-05
31289,625780,406,15.13,0.0033526530265808106,0.003975257396697998,4.3625548481941224e-05
31290,625800,407,15.12,0.0036396114826202394,0.003955456256866455,5.96497505903244e-05
31291,625820,407,15.12,0.003685818910598755,0.0039918506145477295,5.14950342476368e-05
31292,625840,407,15.12,0.0035791988372802733,0.003981993198394775,5.790764093399048e-05
31293,625860,407,15.12,0.003548568248748779,0.003970696210861206,4.816895723342895e-05
31294,625880,407,15.12,0.0034542665481567384,0.004004960536956787,3.919019550085068e-05
31295,625900,407,15.12,0.0034947993755340577,0.003935931205749511,4.870549589395523e-05
31296,625920,407,15.12,0.0036340150833129884,0.003980811357498169,4.503396525979042e-05
31297,625940,407,15.12,0.0035245420932769776,0.003959784984588623,5.237917974591255e-05
31298,625960,407,15.12,0.003563007354736328,0.003981314659118653,4.822652414441109e-05
31299,625980,407,15.12,0.003409535646438599,0.004002793312072754,4.5836545526981355e-05
31300,626000,407,15.12,0.0033989214897155763,0.003991748571395874,4.525144770741463e-05
31301,626020,407,15.12,0.003428172826766968,0.0039806017875671385,4.528399556875229e-05
31302,626040,407,15.12,0.003399437665939331,0.00399844479560852,4.9458961933851245e-05
31303,626060,407,15.12,0.0033111023902893067,0.004001874446868897,5.333365872502327e-05
31304,626080,407,15.12,0.003478203296661377,0.003995277166366577,4.3447766453027726e-05
31305,626100,407,15.12,0.00347448468208313,0.003956157445907593,3.9233367890119554e-05
31306,626120,407,15.12,0.003520241022109985,0.003940685272216797,3.41474898159504e-05
31307,626140,407,15.12,0.003490234375,0.003987267017364502,4.8730097711086275e-05
31308,626160,407,15.12,0.003602987766265869,0.003965148448944092,5.116089433431625e-05
31309,626180,407,15.12,0.003389509677886963,0.003973475217819214,3.850007057189941e-05
31310,626200,407,15.12,0.0034386982917785644,0.003975082397460938,5.610242486000061e-05
31311,626220,407,15.12,0.0035248868465423584,0.003958580017089844,4.832756891846657e-05
31312,626240,407,15.12,0.003490253448486328,0.004015135765075684,3.636722266674042e-05
31313,626260,407,15.12,0.0033995745182037354,0.004013942718505859,4.220498353242874e-05
31314,626280,407,15.12,0.003436722755432129,0.004020824432373047,4.8842370510101316e-05
31315,626300,407,15.12,0.003436504364013672,0.003958121299743652,4.806065559387207e-05
31316,626320,407,15.12,0.003289835453033447,0.003970428705215454,4.653581231832504e-05
31317,626340,407,15.12,0.0036172420978546143,0.003977742910385132,3.536796197295189e-05
31318,626360,407,15.12,0.003346128225326538,0.003950474739074707,4.695065319538116e-05
31319,626380,407,15.12,0.00346599817276001,0.003949611663818359,4.734299704432488e-05
31320,626400,407,15.12,0.0033545665740966797,0.004017712593078614,4.240896925330162e-05
31321,626420,407,15.12,0.0034665586948394774,0.003956187248229981,4.155056178569794e-05
31322,626440,407,15.12,0.0033371057510375975,0.003944611310958863,5.2182670682668686e-05
31323,626460,407,15.12,0.0033982696533203125,0.003981277465820312,5.126576498150826e-05
31324,626480,407,15.12,0.00336950945854187,0.003970715522766113,4.757213220000267e-05
31325,626500,407,15.12,0.0034152789115905764,0.003984715223312378,4.1734613478183744e-05
31326,626520,407,15.12,0.0034292149543762207,0.003977627038955689,4.5899022370576856e-05
31327,626540,407,15.12,0.0033589367866516113,0.00395874547958374,4.197163879871368e-05
31328,626560,407,15.12,0.0033792955875396728,0.003987398147583008,5.2545972168445585e-05
31329,626580,407,15.12,0.0036005098819732666,0.00398382568359375,5.247464776039124e-05
31330,626600,407,15.12,0.0032312488555908203,0.003997709274291992,5.0930686295032504e-05
31331,626620,407,15.12,0.0034994857311248777,0.003954579353332519,4.838346689939499e-05
31332,626640,407,15.12,0.0033344736099243165,0.003960661888122559,4.094381630420685e-05
31333,626660,407,15.12,0.0035208518505096434,0.003967633485794067,5.020589753985405e-05
31334,626680,407,15.12,0.003491741180419922,0.003950792789459229,4.813532531261444e-05
31335,626700,407,15.12,0.003291214942932129,0.003971013307571411,4.3115600943565366e-05
31336,626720,407,15.12,0.0033676297664642332,0.003997287273406982,4.232806712388992e-05
31337,626740,407,15.12,0.003428717613220215,0.00395909309387207,4.898909851908684e-05
31338,626760,407,15.12,0.0035576272010803224,0.003943925857543946,4.649179428815842e-05
31339,626780,407,15.12,0.0033946192264556886,0.003943265438079834,4.483245313167572e-05
31340,626800,407,15.12,0.0034082598686218262,0.003959971904754639,5.699637904763222e-05
31341,626820,407,15.12,0.0033618485927581787,0.003954992294311523,4.232629016041756e-05
31342,626840,407,15.12,0.0034044928550720213,0.00392667818069458,5.205067992210388e-05
31343,626860,407,15.12,0.003348242998123169,0.003984925746917725,4.994473606348038e-05
31344,626880,407,15.12,0.0033261454105377197,0.004006561279296875,4.228715226054191e-05
31345,626900,407,15.12,0.003355884552001953,0.004013716220855713,4.091721773147583e-05
31346,626920,407,15.12,0.0033435709476470946,0.003981578350067139,5.55163212120533e-05
31347,626940,407,15.12,0.0033900785446166993,0.003956954479217529,5.792658030986786e-05
31348,626960,407,15.12,0.0033052375316619874,0.003967177867889404,5.337344855070114e-05
31349,626980,407,15.12,0.0031926987171173094,0.004025375843048096,4.672639444470406e-05
31350,627000,407,15.12,0.0032052326202392577,0.004000999927520752,4.653502255678177e-05
31351,627020,407,15.12,0.003358487844467163,0.00395628023147583,4.560093209147453e-05
31352,627040,407,15.12,0.0031730291843414305,0.003959341526031494,4.5919269323349e-05
31353,627060,407,15.12,0.0033243131637573243,0.00395845365524292,4.91240918636322e-05
31354,627080,407,15.12,0.003382204294204712,0.003952348232269287,3.662054240703583e-05
31355,627100,407,15.12,0.0032606825828552246,0.003980415105819702,4.847351089119911e-05
31356,627120,407,15.12,0.003474747896194458,0.003974346160888672,3.956698998808861e-05
31357,627140,407,15.12,0.0033499183654785154,0.003994117736816407,3.9209477603435516e-05
31358,627160,407,15.12,0.0033270957469940187,0.003956312656402588,5.2905060350894925e-05
31359,627180,407,15.12,0.0034089574813842773,0.00395765733718872,4.148414358496666e-05
31360,627200,407,15.12,0.0033678128719329833,0.003984143018722534,4.2486969381570816e-05
31361,627220,407,15.12,0.003339388370513916,0.004011533260345459,3.987209498882294e-05
31362,627240,407,15.12,0.0034460160732269285,0.003963224411010742,5.5064529180526737e-05
31363,627260,407,15.12,0.0033464937210083007,0.0040289597511291506,3.871515765786171e-05
31364,627280,407,15.12,0.0032380053997039795,0.004000364303588867,4.863086715340614e-05
31365,627300,407,15.12,0.003360234260559082,0.00396893858909607,4.656175523996353e-05
31366,627320,407,15.12,0.0034184057712554933,0.003979303359985351,4.348523914813995e-05
31367,627340,407,15.12,0.003322080850601196,0.003963781595230103,5.007550492882728e-05
31368,627360,407,15.12,0.003394984245300293,0.003948683261871338,4.732649773359299e-05
31369,627380,407,15.12,0.0033305437564849854,0.0039774847030639646,4.560019075870514e-05
31370,627400,407,15.12,0.0032170493602752684,0.003981128692626953,4.733748733997345e-05
31371,627420,407,15.12,0.003290024995803833,0.003996460914611816,4.295843094587326e-05
31372,627440,407,15.12,0.0035007271766662597,0.003957338094711303,5.411886051297188e-05
31373,627460,407,15.12,0.0031976158618927,0.0039580631256103515,4.516003653407097e-05
31374,627480,407,15.12,0.0033731586933135986,0.003939215898513794,4.249965399503708e-05
31375,627500,407,15.12,0.003184131383895874,0.003979542970657349,4.9493178725242615e-05
31376,627520,407,15.12,0.0032686307430267333,0.003998826265335083,4.934053122997284e-05
31377,627540,407,15.12,0.0031983768939971924,0.003963339328765869,5.273660272359848e-05
31378,627560,408,15.24,0.003336825370788574,0.003994132041931152,3.891444206237793e-05
31379,627580,408,15.24,0.0033307886123657227,0.003987234592437744,4.7611676156520844e-05
31380,627600,408,15.24,0.003469510078430176,0.0039736185073852535,4.271304979920387e-05
31381,627620,408,15.24,0.0032648956775665284,0.0039625952243804935,4.4756252318620685e-05
31382,627640,408,15.24,0.003399953842163086,0.003976274013519287,4.5086197555065156e-05
31383,627660,408,15.24,0.0032506861686706543,0.003999191999435425,3.888178616762161e-05
31384,627680,408,15.24,0.003553092956542969,0.003957328319549561,5.499333143234253e-05
31385,627700,408,15.24,0.0033180012702941895,0.003999753713607788,4.091368243098259e-05
31386,627720,408,15.24,0.0034683308601379395,0.003984790325164795,4.6598102897405626e-05
31387,627740,408,15.24,0.003416399002075195,0.003994246959686279,4.389047622680664e-05
31388,627760,408,15.24,0.00334647274017334,0.003970515251159668,4.344939813017845e-05
31389,627780,408,15.24,0.0032649648189544676,0.003995738983154297,3.690871968865395e-05
31390,627800,408,15.24,0.0033315296173095704,0.0040136613845825194,4.960640519857407e-05
31391,627820,408,15.24,0.003262701749801636,0.003953714609146118,4.8530343919992445e-05
31392,627840,408,15.24,0.0033371167182922362,0.003983829021453857,4.551286995410919e-05
31393,627860,408,15.24,0.003249335765838623,0.0040045461654663085,5.0603315234184266e-05
31394,627880,408,15.24,0.0032903010845184324,0.0039512114524841305,5.3519502282142636e-05
31395,627900,408,15.24,0.003222789764404297,0.003913197040557861,4.4882968068122865e-05
31396,627920,408,15.24,0.0033371551036834716,0.003980286121368408,4.1725140064954756e-05
31397,627940,408,15.24,0.0032847914695739748,0.004007823944091797,5.134571343660355e-05
31398,627960,408,15.24,0.0033155126571655274,0.003965224504470825,5.0309263169765476e-05
31399,627980,408,15.24,0.0032672257423400877,0.003990170478820801,4.0615350008010866e-05
31400,628000,408,15.24,0.003427826166152954,0.003970205545425415,4.4663779437541964e-05
31401,628020,408,15.24,0.0032128210067749025,0.003979454517364502,4.404529929161072e-05
31402,628040,408,15.24,0.003286365509033203,0.003949470520019531,4.887077584862709e-05
31403,628060,408,15.24,0.0036429848670959473,0.003977595806121826,4.892788454890251e-05
31404,628080,408,15.24,0.003704301118850708,0.003955692291259766,5.1329270005226134e-05
31405,628100,408,15.24,0.0041779251098632815,0.0040050272941589355,3.3972259610891344e-05
31406,628120,408,15.24,0.004586342334747314,0.004020552158355713,4.529215767979622e-05
31407,628140,408,15.24,0.004597716331481934,0.004045638084411621,4.873424768447876e-05
31408,628160,408,15.24,0.0042679600715637206,0.004042486190795899,5.5690765380859376e-05
31409,628180,408,15.24,0.004196630477905273,0.004013628005981445,6.0525432229042055e-05
31410,628200,408,15.24,0.003841684341430664,0.004029043674468994,4.3419986963272095e-05
31411,628220,408,15.24,0.003780224084854126,0.004005969047546387,4.460759833455086e-05
31412,628240,408,15.24,0.0036939022541046143,0.004003649711608887,4.644795134663582e-05
31413,628260,408,15.24,0.0038027458190917967,0.003958940029144287,5.448810756206513e-05
31414,628280,408,15.24,0.0035436112880706788,0.004012454986572265,3.8169272243976596e-05
31415,628300,408,15.24,0.0037213399410247804,0.0040247879028320315,5.9544071555137633e-05
31416,628320,408,15.24,0.003639483690261841,0.003997644424438476,4.314277321100235e-05
31417,628340,408,15.24,0.003781458854675293,0.003982115983963013,4.465848952531815e-05
31418,628360,408,15.24,0.003601181507110596,0.003984691381454468,4.801472276449203e-05
31419,628380,408,15.24,0.003678718090057373,0.004029048442840576,6.020611897110939e-05
31420,628400,408,15.24,0.003570307970046997,0.003999537706375122,4.762676730751991e-05
31421,628420,408,15.24,0.0036507954597473145,0.004026894569396973,3.627050295472145e-05
31422,628440,408,15.24,0.00353519082069397,0.003945363998413086,4.9974877387285234e-05
31423,628460,408,15.24,0.0036118855476379393,0.003939460754394531,4.7635722905397416e-05
31424,628480,408,15.24,0.003579791307449341,0.004015853404998779,5.052924156188965e-05
31425,628500,408,15.24,0.0035648555755615234,0.004001145839691162,4.401225596666336e-05
31426,628520,408,15.24,0.003535635948181152,0.003965487957000732,4.242857173085213e-05
31427,628540,408,15.24,0.0036567635536193847,0.004025145530700684,4.5208372175693514e-05
31428,628560,408,15.24,0.003521629810333252,0.00395504093170166,3.522516787052154e-05
31429,628580,408,15.24,0.003456150770187378,0.0039780292510986325,4.4199272990226746e-05
31430,628600,408,15.24,0.0034663548469543457,0.00401129150390625,5.218159779906273e-05
31431,628620,408,15.24,0.003392326593399048,0.0039662737846374516,4.2818892747163774e-05
31432,628640,408,15.24,0.0034426350593566896,0.003969848394393921,4.622864350676536e-05
31433,628660,408,15.24,0.0034240312576293945,0.00399411153793335,4.4149115681648255e-05
31434,628680,408,15.24,0.0034757356643676757,0.00395768141746521,4.2479779571294784e-05
31435,628700,408,15.24,0.0035592036247253417,0.003984901428222656,5.061439424753189e-05
31436,628720,408,15.24,0.003516953468322754,0.0039933004379272465,4.91209588944912e-05
31437,628740,408,15.24,0.003435150861740112,0.003996655464172363,5.011871457099914e-05
31438,628760,408,15.24,0.0035017004013061523,0.003985302448272705,5.1074057817459105e-05
31439,628780,408,15.24,0.0032733919620513917,0.0039654474258422855,4.085753858089447e-05
31440,628800,408,15.24,0.0032968165874481203,0.003961432933807373,4.793813452124596e-05
31441,628820,408,15.24,0.003395033836364746,0.003940112113952636,5.007068812847137e-05
31442,628840,408,15.24,0.003258786201477051,0.004015547275543213,4.120446741580963e-05
31443,628860,408,15.24,0.0032321543693542482,0.0040408864021301266,4.181965067982674e-05
31444,628880,408,15.24,0.003316706657409668,0.003982687950134277,5.488382279872894e-05
31445,628900,408,15.24,0.0035083959102630616,0.0040095653533935545,5.251526832580566e-05
31446,628920,408,15.24,0.0032553322315216062,0.003970438480377197,4.7443687915802e-05
31447,628940,408,15.24,0.0033136961460113524,0.003917551040649414,3.358307108283043e-05
31448,628960,408,15.24,0.003240700960159302,0.004010363101959229,4.704495519399643e-05
31449,628980,408,15.24,0.003413587808609009,0.004022010803222656,4.6962276101112366e-05
31450,629000,408,15.24,0.0033213887214660646,0.0039756824970245365,4.0003299713134766e-05
31451,629020,408,15.24,0.0033427629470825196,0.003980862617492676,4.513069614768028e-05
31452,629040,408,15.24,0.003376019477844238,0.003955068349838256,4.5243408530950544e-05
31453,629060,408,15.24,0.0033594381809234617,0.003987634420394897,4.3912004679441455e-05
31454,629080,408,15.24,0.003399326324462891,0.00400264835357666,3.749054670333862e-05
31455,629100,408,15.24,0.0031527979373931884,0.004002074241638184,4.082693159580231e-05
31456,629120,408,15.24,0.0034206247329711913,0.003958122253417969,4.000336676836014e-05
31457,629140,408,15.24,0.003338888168334961,0.004030768394470215,4.174236953258514e-05
31458,629160,408,15.24,0.0032374353408813478,0.003959381580352783,4.0356338024139405e-05
31459,629180,408,15.24,0.0032735443115234374,0.003993606567382813,4.342250898480415e-05
31460,629200,408,15.24,0.003300689697265625,0.003958903312683106,4.795438051223755e-05
31461,629220,408,15.24,0.003268165111541748,0.004017860889434815,5.715221166610718e-05
31462,629240,408,15.24,0.0031888093948364256,0.004017924785614014,4.424991831183433e-05
31463,629260,408,15.24,0.0033577537536621095,0.0039572443962097165,4.538557678461075e-05
31464,629280,408,15.24,0.003251596450805664,0.003979235172271728,4.123147949576378e-05
31465,629300,408,15.24,0.0033106977939605714,0.0039556884765625,4.649905487895012e-05
31466,629320,408,15.24,0.003341905117034912,0.003976548433303833,5.4050110280513765e-05
31467,629340,408,15.24,0.0033743345737457277,0.00394641661643982,4.72671240568161e-05
31468,629360,408,15.24,0.003266848087310791,0.004015852928161621,4.482243210077286e-05
31469,629380,408,15.24,0.00336053204536438,0.003982389688491821,4.550975933670998e-05
31470,629400,408,15.24,0.0033596014976501466,0.003971505165100098,4.8242606222629547e-05
31471,629420,408,15.24,0.0033679959774017333,0.003969382047653198,4.2679429054260256e-05
31472,629440,408,15.24,0.003148806095123291,0.0039836905002594,4.7576457262039187e-05
31473,629460,408,15.24,0.003271608114242554,0.003970324039459228,4.296534508466721e-05
31474,629480,408,15.24,0.00322187876701355,0.0039694981575012205,4.1298411786556246e-05
31475,629500,408,15.24,0.003301863193511963,0.003960020303726196,5.6236639618873594e-05
31476,629520,408,15.24,0.00319074010848999,0.004002007484436035,4.6533972024917604e-05
31477,629540,408,15.24,0.0032281286716461183,0.004002490997314453,4.307784140110016e-05
31478,629560,408,15.24,0.003184231758117676,0.003944366931915283,3.8205478340387344e-05
31479,629580,408,15.24,0.0032206082344055174,0.003965245485305786,4.4398792088031766e-05
31480,629600,408,15.24,0.0032858922481536867,0.0039829745292663575,3.5398092120885846e-05
31481,629620,408,15.24,0.0031448338031768797,0.003985656499862671,5.6591607630252836e-05
